__time,/ground_truth/pose/pose/position/x,/ground_truth/pose/pose/position/y,/ground_truth/pose/pose/position/z,/ground_truth/pose/pose/orientation/yaw
1719597330.269957,5.632372576,4.007300228,-0.001135995,1.964949974
1719597330.27093,5.632189825,4.007756842,-0.001134977,1.965111672
1719597330.271962,5.632007185,4.008213422,-0.001135181,1.965283815
1719597330.273117,5.631822213,4.008669636,-0.001136194,1.965458295
1719597330.273965,5.631635029,4.009125572,-0.001137656,1.96563209
1719597330.275012,5.631446111,4.009581299,-0.00113934,1.965805003
1719597330.276188,5.631255756,4.010036832,-0.001141107,1.965977453
1719597330.277122,5.6310644,4.010492293,-0.001142861,1.966149597
1719597330.277977,5.630872412,4.010947792,-0.001144531,1.966321446
1719597330.278979,5.630680015,4.011403414,-0.001146059,1.96649312
1719597330.279949,5.630487471,4.011859263,-0.001147392,1.966664543
1719597330.280967,5.630294985,4.012315394,-0.001148484,1.966835567
1719597330.281956,5.630102485,4.012771748,-0.001149298,1.967006299
1719597330.282953,5.629909973,4.0132283,-0.001149797,1.967176747
1719597330.283951,5.629717442,4.013685048,-0.001149947,1.967346969
1719597330.28499,5.629525002,4.01414202,-0.001149713,1.967516771
1719597330.285989,5.629332665,4.014599166,-0.001149068,1.967685997
1719597330.286988,5.629140634,4.01505646,-0.001147983,1.967854161
1719597330.28796,5.628948356,4.015513733,-0.001146434,1.968022163
1719597330.289014,5.628756237,4.015971135,-0.0011444,1.968189271
1719597330.290169,5.628564163,4.016428588,-0.001141865,1.96835559
1719597330.291008,5.628372147,4.016886076,-0.001138813,1.96852104
1719597330.29213,5.628180119,4.01734353,-0.001135236,1.968685586
1719597330.293082,5.627991164,4.017802801,-0.001131365,1.968849583
1719597330.294049,5.627798895,4.018264111,-0.001128036,1.969019544
1719597330.295085,5.627599065,4.018723832,-0.00112525,1.96919069
1719597330.29608,5.627400482,4.019181903,-0.001123659,1.96936593
1719597330.29709,5.627203262,4.019638611,-0.001123003,1.969545564
1719597330.29802,5.627008154,4.020095028,-0.001122999,1.969726611
1719597330.298993,5.626815082,4.020551673,-0.001123449,1.969907352
1719597330.299979,5.626623407,4.021008586,-0.00112423,1.970087387
1719597330.30098,5.626432587,4.021465718,-0.001125251,1.970266478
1719597330.301991,5.626242054,4.021922921,-0.001126442,1.970444683
1719597330.30299,5.626051393,4.022380106,-0.001127738,1.970622039
1719597330.303967,5.625860268,4.022837224,-0.00112908,1.970798704
1719597330.304931,5.625668633,4.023294321,-0.001130408,1.970974533
1719597330.305953,5.625476506,4.023751432,-0.001131666,1.971149396
1719597330.306911,5.625283851,4.024208559,-0.001132797,1.971323339
1719597330.307956,5.625090701,4.024665728,-0.001133745,1.971496351
1719597330.308959,5.624897123,4.025122969,-0.001134456,1.97166841
1719597330.309985,5.624703195,4.025580314,-0.001134876,1.971839501
1719597330.310985,5.624508995,4.026037787,-0.001134954,1.972009603
1719597330.312006,5.624314594,4.026495407,-0.001134642,1.972178707
1719597330.313002,5.624120057,4.026953187,-0.001133893,1.972346795
1719597330.31396,5.623925435,4.027411134,-0.001132666,1.972513852
1719597330.314974,5.62373077,4.02786925,-0.001130922,1.972679863
1719597330.315909,5.623536093,4.028327531,-0.001128626,1.972844815
1719597330.316975,5.623341388,4.028785456,-0.001126152,1.973009224
1719597330.317908,5.62314809,4.029243633,-0.001125218,1.973184247
1719597330.318941,5.622953473,4.02970115,-0.001125491,1.973364934
1719597330.319894,5.622758087,4.030158553,-0.001126548,1.973546788
1719597330.320927,5.622562479,4.030616169,-0.001128102,1.973728242
1719597330.321901,5.622366814,4.031074063,-0.001129975,1.973908921
1719597330.322949,5.622171156,4.031532192,-0.001132046,1.974088762
1719597330.323913,5.621975482,4.031990461,-0.001134226,1.974267797
1719597330.324985,5.62177979,4.032448788,-0.001136442,1.974445976
1719597330.32611,5.621584036,4.032907088,-0.001138623,1.974623299
1719597330.327016,5.621388191,4.033365319,-0.001140707,1.974799798
1719597330.328001,5.621192375,4.033823491,-0.001142628,1.97497526
1719597330.328963,5.620996545,4.034281568,-0.001144327,1.975149746
1719597330.329991,5.620800703,4.034739547,-0.00114574,1.975323234
1719597330.330975,5.620604871,4.035197441,-0.00114681,1.975495671
1719597330.331919,5.620409063,4.035655263,-0.00114748,1.975667015
1719597330.332925,5.62021328,4.036113027,-0.001147697,1.975837242
1719597330.333876,5.620017512,4.036570743,-0.001147411,1.97600634
1719597330.334938,5.61982175,4.037028425,-0.001146577,1.976174302
1719597330.335882,5.619625986,4.037486089,-0.001145154,1.976341118
1719597330.336932,5.619430209,4.03794375,-0.001143105,1.976506792
1719597330.337866,5.619234427,4.038401427,-0.0011404,1.976671359
1719597330.338918,5.6190386,4.038859115,-0.001137012,1.976834764
1719597330.33986,5.61884263,4.039316292,-0.001133317,1.976997453
1719597330.340908,5.6186479,4.039773598,-0.001131059,1.977170602
1719597330.341877,5.618451797,4.040230158,-0.001129912,1.977349504
1719597330.342902,5.618254917,4.040686556,-0.001129465,1.977529548
1719597330.343868,5.618057809,4.041143165,-0.001129442,1.977709259
1719597330.344922,5.617860652,4.041600058,-0.001129676,1.977888231
1719597330.345893,5.617663541,4.042057196,-0.001130065,1.978066351
1719597330.346939,5.61747383,4.042520034,-0.001131305,1.978243691
1719597330.347909,5.617285696,4.042985172,-0.001133054,1.978420017
1719597330.348964,5.61709691,4.043451081,-0.001135076,1.97859507
1719597330.350057,5.616906389,4.043916922,-0.001137213,1.978768497
1719597330.351154,5.616713703,4.044382207,-0.001139345,1.978940224
1719597330.35205,5.616518864,4.044846677,-0.001141373,1.979110304
1719597330.353005,5.61632217,4.045310224,-0.001143212,1.979278812
1719597330.354026,5.616124056,4.045772835,-0.001144783,1.97944582
1719597330.355021,5.615924996,4.046234544,-0.001146013,1.979611395
1719597330.35599,5.615725431,4.04669541,-0.001146837,1.979775599
1719597330.356984,5.615525731,4.047155505,-0.001147192,1.979938485
1719597330.357987,5.615326183,4.047614899,-0.001147024,1.9801001
1719597330.358912,5.615126979,4.048073663,-0.001146281,1.980260488
1719597330.359924,5.614928231,4.048531861,-0.00114492,1.980419688
1719597330.360896,5.614729979,4.048989559,-0.001142902,1.980577737
1719597330.361943,5.61453582,4.04944892,-0.001140422,1.98073497
1719597330.3629,5.614338828,4.049910071,-0.001138332,1.980898013
1719597330.363964,5.614134744,4.050369342,-0.001136623,1.981062195
1719597330.364985,5.613932156,4.050826712,-0.001135931,1.981230271
1719597330.365987,5.613731218,4.051282511,-0.001135983,1.981402293
1719597330.367101,5.613532506,4.05173777,-0.001136486,1.981575454
1719597330.36803,5.613335745,4.052192974,-0.001137237,1.981748269
1719597330.369055,5.613140244,4.052648195,-0.001138112,1.98192036
1719597330.370016,5.612945283,4.053103366,-0.001139024,1.982091805
1719597330.37104,5.612750328,4.053558451,-0.001139907,1.982262685
1719597330.372086,5.612555065,4.054013467,-0.001140704,1.982432982
1719597330.37302,5.612359306,4.054468449,-0.001141364,1.982602673
1719597330.374076,5.612162952,4.054923443,-0.001141837,1.982771758
1719597330.375105,5.611965967,4.055378489,-0.00114208,1.982940255
1719597330.376036,5.611768357,4.055833625,-0.00114205,1.983108201
1719597330.377039,5.611570187,4.056288893,-0.001141711,1.983275589
1719597330.378034,5.611371539,4.056744326,-0.001141026,1.983442408
1719597330.379037,5.611172495,4.057199943,-0.001139963,1.983608665
1719597330.380029,5.610973119,4.057655755,-0.001138494,1.983774384
1719597330.38104,5.610773498,4.058111776,-0.001136593,1.98393955
1719597330.382052,5.610573711,4.058568017,-0.001134235,1.984104133
1719597330.383092,5.61037382,4.059024475,-0.0011314,1.984268117
1719597330.384043,5.610173872,4.059481139,-0.001128071,1.984431487
1719597330.38516,5.609976991,4.059939931,-0.00112447,1.984594368
1719597330.386048,5.60977688,4.060400928,-0.001121414,1.984763108
1719597330.387064,5.609572454,4.060862823,-0.001118713,1.984933092
1719597330.388052,5.609364908,4.061325081,-0.001116166,1.985102658
1719597330.389036,5.609155986,4.061787567,-0.001113649,1.985271751
1719597330.390038,5.608947034,4.062250207,-0.001111082,1.985440407
1719597330.391052,5.608736685,4.062710845,-0.001108615,1.985608641
1719597330.392042,5.60853215,4.063169781,-0.001106986,1.985780419
1719597330.393021,5.60833202,4.063627175,-0.001106035,1.985955838
1719597330.393957,5.60813554,4.064083803,-0.001105546,1.986132193
1719597330.395098,5.607941513,4.064539981,-0.001105358,1.986307987
1719597330.396096,5.607748602,4.064995687,-0.001105368,1.986482866
1719597330.397051,5.607555722,4.065450841,-0.001105502,1.986656879
1719597330.398015,5.607362156,4.065905425,-0.001105701,1.986830104
1719597330.398993,5.607167494,4.066359489,-0.001105911,1.987002597
1719597330.399984,5.606971564,4.066813137,-0.001106084,1.9871744
1719597330.401017,5.606774351,4.067266498,-0.001106174,1.987345557
1719597330.402038,5.606575935,4.067719705,-0.001106137,1.987516137
1719597330.402941,5.606376458,4.068172886,-0.001105932,1.987686206
1719597330.403989,5.606176061,4.06862614,-0.001105523,1.987855867
1719597330.405128,5.605974865,4.069079529,-0.001104875,1.988025188
1719597330.405994,5.605773085,4.069533131,-0.00110396,1.988194107
1719597330.406989,5.605570868,4.069986971,-0.00110275,1.98836273
1719597330.407928,5.605368243,4.070441003,-0.001101227,1.988531197
1719597330.408953,5.605165259,4.070895213,-0.001099369,1.988699028
1719597330.409916,5.604965233,4.071351555,-0.001097386,1.988866303
1719597330.410943,5.604761971,4.071810058,-0.001096069,1.989039435
1719597330.411898,5.604554486,4.072269468,-0.001095218,1.989214031
1719597330.412938,5.604344022,4.072729314,-0.001094619,1.989388304
1719597330.413898,5.60413235,4.073189507,-0.001094131,1.989562147
1719597330.414953,5.603920789,4.073649991,-0.00109366,1.989735592
1719597330.4159,5.603707827,4.074108592,-0.001093325,1.989908727
1719597330.416935,5.603500634,4.074565657,-0.001093843,1.990085394
1719597330.417892,5.603297883,4.075021345,-0.001095041,1.990265674
1719597330.418943,5.6030988,4.0754764,-0.001096688,1.990446875
1719597330.419891,5.602902164,4.0759311,-0.001098612,1.99062746
1719597330.420916,5.60270669,4.076385412,-0.001100695,1.990806955
1719597330.421977,5.602511232,4.076839213,-0.001102848,1.990985474
1719597330.423024,5.602315063,4.077292483,-0.001104993,1.991163085
1719597330.423913,5.602117783,4.077745278,-0.001107063,1.991339815
1719597330.424984,5.601919097,4.078197648,-0.001108996,1.991515831
1719597330.425959,5.601718928,4.078649736,-0.001110729,1.991691293
1719597330.426962,5.601517435,4.079101699,-0.001112206,1.991866142
1719597330.42799,5.601315057,4.079553737,-0.001113374,1.992040394
1719597330.428983,5.601111506,4.080005826,-0.00111418,1.992214342
1719597330.429982,5.600907067,4.080458156,-0.001114573,1.992387806
1719597330.430961,5.600702195,4.080910873,-0.001114506,1.992560321
1719597330.431981,5.600507603,4.081371516,-0.001114909,1.99273128
1719597330.432981,5.600311408,4.081836599,-0.001116294,1.992907182
1719597330.433967,5.600110124,4.082303199,-0.001118279,1.993083909
1719597330.435061,5.599903906,4.082770034,-0.00112054,1.993259311
1719597330.436052,5.599694196,4.083236615,-0.00112286,1.993433119
1719597330.437041,5.59948241,4.083702695,-0.001125088,1.993605385
1719597330.438027,5.59926694,4.084165811,-0.001127293,1.993776373
1719597330.438981,5.599056081,4.084626452,-0.001130213,1.993950327
1719597330.439921,5.598848968,4.085084874,-0.001133641,1.994127362
1719597330.441049,5.598645288,4.085541982,-0.001137307,1.994304676
1719597330.442089,5.598444171,4.085998193,-0.001141003,1.994480695
1719597330.443015,5.59824448,4.08645354,-0.001144582,1.994655068
1719597330.443992,5.59804524,4.086907982,-0.001147933,1.994827861
1719597330.445014,5.597845796,4.087361541,-0.001150964,1.994999154
1719597330.445935,5.597645742,4.087814305,-0.001153593,1.995169009
1719597330.447002,5.597444845,4.088266405,-0.001155747,1.995337509
1719597330.448002,5.597242927,4.088717969,-0.001157362,1.995504871
1719597330.449007,5.597039972,4.089169146,-0.001158381,1.995671172
1719597330.450005,5.596835985,4.089620108,-0.001158752,1.995836608
1719597330.450997,5.596634796,4.090073191,-0.001158653,1.996001116
1719597330.452017,5.596429736,4.090528388,-0.001158899,1.996171082
1719597330.453,5.596219727,4.090984471,-0.001159284,1.996342266
1719597330.453998,5.596005786,4.091440957,-0.001159584,1.996513175
1719597330.455021,5.595789969,4.091897911,-0.001159657,1.996683399
1719597330.456028,5.595573741,4.092355373,-0.001159411,1.996853027
1719597330.457039,5.59535819,4.092813371,-0.001158781,1.997021968
1719597330.458023,5.595144014,4.093271848,-0.00115772,1.997190021
1719597330.45902,5.594928383,4.093728225,-0.001156364,1.997357555
1719597330.460146,5.594718772,4.094182977,-0.001155524,1.997528855
1719597330.461044,5.594513709,4.09463635,-0.001155047,1.997703777
1719597330.462095,5.594312176,4.09508913,-0.001154717,1.997879617
1719597330.463032,5.594112999,4.095541715,-0.001154372,1.99805452
1719597330.464035,5.593914741,4.095994068,-0.001153912,1.998228055
1719597330.465047,5.593716165,4.09644606,-0.00115327,1.998400393
1719597330.466027,5.593516483,4.096897668,-0.001152397,1.998571713
1719597330.467033,5.593315339,4.097348989,-0.001151249,1.998742042
1719597330.468041,5.593112633,4.097800167,-0.001149789,1.998911405
1719597330.469157,5.592908382,4.098251343,-0.001147982,1.999079907
1719597330.47006,5.592702731,4.09870266,-0.0011458,1.999247615
1719597330.471051,5.592495826,4.099154228,-0.001143222,1.999414661
1719597330.472026,5.59228796,4.099606175,-0.001140228,1.999580964
1719597330.473022,5.592082392,4.100060495,-0.001137035,1.999746552
1719597330.473979,5.59187297,4.10051717,-0.001134442,1.999917754
1719597330.475057,5.591659036,4.100975054,-0.001132257,2.000090359
1719597330.47604,5.591441875,4.101433676,-0.001130274,2.000262494
1719597330.47705,5.591223338,4.101892961,-0.001128359,2.000434068
1719597330.478054,5.591004829,4.10235286,-0.001126427,2.000605118
1719597330.479055,5.590787281,4.102813286,-0.001124416,2.000775616
1719597330.480059,5.59056851,4.103271833,-0.001122455,2.000945662
1719597330.48107,5.590355931,4.103728962,-0.00112131,2.001119219
1719597330.482057,5.590148014,4.104184771,-0.001120825,2.001296352
1719597330.483049,5.589943867,4.104639999,-0.001120773,2.001474304
1719597330.484071,5.589742207,4.105094936,-0.001120983,2.001651476
1719597330.485105,5.589541627,4.105549524,-0.001121341,2.001827461
1719597330.486083,5.589340993,4.106003642,-0.001121762,2.002002288
1719597330.487095,5.589139555,4.106457239,-0.001122179,2.002176037
1719597330.488161,5.588936898,4.106910347,-0.00112253,2.002348768
1719597330.489149,5.588732852,4.107363054,-0.001122761,2.002520529
1719597330.49011,5.588527423,4.107815479,-0.001122817,2.00269137
1719597330.491129,5.588320724,4.108267758,-0.00112265,2.002861348
1719597330.492188,5.588112923,4.108720016,-0.001122214,2.003030536
1719597330.493102,5.587904221,4.109172367,-0.001121467,2.003199051
1719597330.494104,5.587694931,4.109624904,-0.00112037,2.003367002
1719597330.495127,5.587484989,4.110077617,-0.001118885,2.003534026
1719597330.496078,5.587277701,4.110532552,-0.001117206,2.003700324
1719597330.497077,5.587066804,4.110989668,-0.001116117,2.003872227
1719597330.498068,5.586851691,4.111447845,-0.001115412,2.004045514
1719597330.499037,5.586633529,4.111906577,-0.001114868,2.004218245
1719597330.500073,5.586414078,4.112365777,-0.001114341,2.004390347
1719597330.501077,5.586194681,4.112825393,-0.001113733,2.004561875
1719597330.502022,5.585973554,4.113283076,-0.001113148,2.00473301
1719597330.503087,5.585758296,4.113739346,-0.001113332,2.004907582
1719597330.504279,5.585547619,4.114194338,-0.001114116,2.005085771
1719597330.505164,5.585340764,4.114648798,-0.001115265,2.005264861
1719597330.506105,5.585136531,4.115103017,-0.001116602,2.005443268
1719597330.507112,5.584933554,4.115556928,-0.001118005,2.005620586
1719597330.508116,5.584730726,4.116010409,-0.001119388,2.005796817
1719597330.509145,5.584527304,4.116463403,-0.001120677,2.005972001
1719597330.510112,5.58432286,4.116915935,-0.001121808,2.00614617
1719597330.511129,5.584117191,4.117368075,-0.001122722,2.006319365
1719597330.512116,5.583910236,4.117819926,-0.001123365,2.00649167
1719597330.513285,5.583702028,4.11827159,-0.001123687,2.006663202
1719597330.5143,5.583492636,4.118723145,-0.001123647,2.0068342
1719597330.51535,5.583282328,4.11917471,-0.001123205,2.007004725
1719597330.516118,5.583071058,4.119626289,-0.001122326,2.007174415
1719597330.517215,5.582866381,4.120083685,-0.001121726,2.007342688
1719597330.518071,5.582663028,4.120543462,-0.001121102,2.007509643
1719597330.519198,5.582461845,4.121006004,-0.001120469,2.007675724
1719597330.520272,5.582255588,4.121470454,-0.001120516,2.007846481
1719597330.521086,5.582043193,4.12193524,-0.001120981,2.008017724
1719597330.522154,5.581825731,4.122399609,-0.001121608,2.008187634
1719597330.523181,5.581602453,4.122861009,-0.001122417,2.008356428
1719597330.52417,5.581382597,4.123320131,-0.001124131,2.008528504
1719597330.525188,5.581165819,4.123777247,-0.001126531,2.008704107
1719597330.526185,5.580952231,4.124233305,-0.00112934,2.008880448
1719597330.52717,5.580741303,4.124688751,-0.00113235,2.009055883
1719597330.528077,5.580532114,4.125143602,-0.001135415,2.009230015
1719597330.529131,5.580323805,4.125597767,-0.001138429,2.009402891
1719597330.53008,5.580115749,4.126051199,-0.001141302,2.009574583
1719597330.53116,5.579907535,4.126503921,-0.001143954,2.009745124
1719597330.532145,5.579698915,4.126956007,-0.001146311,2.009914532
1719597330.533139,5.579489725,4.127407547,-0.001148306,2.010082877
1719597330.534079,5.579279857,4.127858643,-0.001149877,2.010250287
1719597330.535206,5.579069339,4.12830942,-0.001150969,2.010416756
1719597330.536167,5.578858066,4.128759955,-0.001151532,2.010582551
1719597330.537171,5.578646182,4.129210415,-0.001151525,2.010747611
1719597330.538072,5.578437244,4.129663024,-0.001151135,2.010911841
1719597330.539103,5.57822458,4.13011765,-0.001151175,2.011081527
1719597330.540106,5.578007321,4.130573113,-0.001151436,2.011252769
1719597330.541127,5.577786524,4.13102893,-0.001151694,2.011423606
1719597330.542162,5.57756407,4.131485122,-0.001151802,2.011593843
1719597330.543167,5.577341309,4.131941693,-0.001151667,2.011763627
1719597330.544095,5.577119382,4.132398672,-0.001151226,2.01193263
1719597330.545182,5.576898738,4.132855928,-0.001150428,2.012100992
1719597330.546077,5.576676848,4.133310992,-0.001149416,2.01226891
1719597330.547167,5.576461134,4.133764503,-0.001148975,2.012440347
1719597330.548071,5.576249884,4.134216577,-0.001148951,2.012615395
1719597330.549114,5.576042082,4.134668007,-0.001149121,2.012791324
1719597330.550152,5.575836425,4.135119146,-0.001149319,2.012966504
1719597330.551094,5.575631482,4.13556997,-0.001149439,2.013140572
1719597330.552194,5.575426126,4.136020404,-0.001149408,2.013313592
1719597330.55319,5.575219657,4.136470446,-0.001149172,2.013485651
1719597330.554325,5.575011724,4.136920175,-0.001148684,2.013656799
1719597330.555128,5.574802173,4.137369705,-0.001147904,2.013827155
1719597330.556129,5.574591028,4.137819165,-0.001146796,2.013996816
1719597330.557154,5.574378321,4.138268653,-0.001145333,2.014165989
1719597330.55807,5.574164329,4.138718316,-0.001143492,2.0143346
1719597330.559273,5.573949304,4.139168243,-0.001141253,2.01450266
1719597330.56014,5.573733362,4.13961851,-0.001138599,2.014670477
1719597330.561086,5.573520092,4.140071306,-0.001135742,2.014837575
1719597330.562137,5.573303249,4.140526454,-0.001133489,2.015010075
1719597330.563069,5.573082135,4.140982733,-0.001131649,2.015184365
1719597330.564267,5.572857872,4.141439612,-0.001130014,2.015358375
1719597330.565135,5.572632296,4.14189704,-0.00112845,2.015531907
1719597330.566147,5.572406798,4.142354983,-0.00112687,2.015704971
1719597330.567112,5.572182277,4.142813361,-0.001125214,2.015877535
1719597330.568186,5.571959264,4.143272063,-0.001123433,2.01604948
1719597330.569241,5.571735427,4.143728674,-0.001121668,2.016220819
1719597330.570117,5.571517832,4.144183746,-0.001120677,2.016395438
1719597330.571359,5.571304681,4.144637294,-0.001120306,2.016573491
1719597330.572269,5.571094934,4.145090038,-0.00112033,2.016752316
1719597330.573133,5.570887288,4.14554229,-0.001120582,2.016930333
1719597330.574167,5.570680367,4.145994029,-0.001120948,2.017107137
1719597330.575276,5.570473078,4.146445171,-0.001121348,2.017282784
1719597330.576188,5.570264726,4.146895705,-0.001121717,2.017457384
1719597330.577306,5.570054956,4.147345708,-0.001121998,2.017631011
1719597330.578112,5.56984366,4.147795312,-0.001122138,2.017803721
1719597330.579144,5.569630865,4.148244669,-0.001122088,2.017975617
1719597330.580086,5.569416669,4.148693921,-0.001121803,2.018146845
1719597330.581137,5.569201185,4.149143175,-0.001121246,2.018317656
1719597330.58215,5.568984756,4.149592588,-0.001120381,2.018488164
1719597330.583091,5.568767324,4.150042153,-0.001119172,2.018657994
1719597330.584136,5.568552432,4.150494064,-0.001117809,2.018826992
1719597330.585119,5.568333878,4.150948148,-0.00111708,2.019001339
1719597330.586124,5.568111115,4.151403268,-0.001116779,2.019177239
1719597330.587102,5.567885194,4.151858889,-0.001116684,2.019352765
1719597330.588118,5.567657875,4.152314963,-0.001116651,2.019527839
1719597330.589072,5.567430651,4.152771502,-0.001116582,2.01970231
1719597330.590125,5.567204359,4.153228409,-0.001116408,2.019876228
1719597330.591065,5.566979481,4.153685574,-0.00111607,2.020049565
1719597330.592096,5.566753623,4.154140593,-0.001115685,2.020222365
1719597330.593115,5.566533958,4.154594103,-0.001116005,2.020398431
1719597330.594122,5.566318756,4.155046149,-0.001116866,2.020577911
1719597330.595117,5.566106982,4.155497457,-0.001118038,2.020758139
1719597330.596151,5.565897342,4.15594835,-0.001119344,2.020937535
1719597330.597206,5.565688452,4.156398803,-0.001120664,2.021115704
1719597330.598176,5.565479216,4.156848736,-0.001121912,2.021292696
1719597330.599112,5.565268941,4.157298147,-0.001123017,2.021468593
1719597330.600155,5.565064467,4.157752979,-0.001124688,2.021643558
1719597330.601117,5.564860019,4.158209745,-0.001126588,2.021817134
1719597330.602158,5.564653358,4.158666943,-0.00112849,2.021989281
1719597330.603108,5.564443601,4.159123875,-0.00113024,2.022159755
1719597330.604192,5.564230562,4.159580212,-0.001131727,2.022328529
1719597330.605265,5.564014498,4.160035846,-0.001132863,2.022495709
1719597330.606093,5.56379929,4.160492906,-0.001133774,2.02266164
1719597330.607179,5.563578845,4.160951185,-0.001135226,2.022832363
1719597330.608087,5.563353135,4.16140968,-0.001136993,2.023004174
1719597330.609193,5.563123615,4.161867931,-0.001138828,2.023175051
1719597330.610149,5.562892434,4.162325975,-0.001140564,2.023344938
1719597330.611192,5.562661282,4.162783888,-0.001142082,2.023513927
1719597330.612107,5.562431304,4.163241691,-0.001143293,2.02368203
1719597330.613189,5.562200617,4.163697043,-0.00114431,2.023849324
1719597330.614117,5.561976718,4.164150665,-0.001145876,2.024019768
1719597330.615219,5.561757913,4.16460261,-0.001147815,2.024193557
1719597330.616159,5.561543181,4.165053632,-0.001149883,2.024368021
1719597330.617105,5.561331181,4.165504066,-0.001151896,2.024541555
1719597330.618163,5.561120446,4.165953891,-0.001153729,2.024713757
1719597330.619162,5.560909772,4.166403026,-0.001155292,2.024884679
1719597330.620221,5.560698354,4.166851472,-0.001156517,2.025054416
1719597330.621111,5.560485721,4.16729931,-0.001157344,2.025223057
1719597330.62216,5.560271584,4.16774666,-0.001157722,2.025390801
1719597330.623192,5.560055818,4.168193647,-0.001157611,2.025557796
1719597330.624104,5.559838401,4.168640436,-0.001156977,2.025724331
1719597330.625202,5.559619587,4.169087227,-0.001155793,2.025890296
1719597330.626146,5.55940274,4.169536271,-0.001154258,2.02605592
1719597330.627177,5.559181441,4.169987338,-0.001153202,2.026227086
1719597330.628094,5.55895505,4.170439287,-0.001152439,2.026400619
1719597330.629248,5.558724783,4.170891714,-0.001151763,2.026574314
1719597330.630095,5.558492761,4.171344757,-0.001151039,2.026747792
1719597330.631199,5.55826043,4.171798457,-0.001150185,2.026921326
1719597330.632088,5.558029139,4.172252935,-0.001149138,2.027094367
1719597330.633162,5.557799356,4.172708054,-0.001147857,2.027267087
1719597330.634075,5.557571508,4.173163709,-0.001146308,2.027439068
1719597330.63524,5.557345582,4.173619649,-0.001144463,2.027610196
1719597330.636115,5.55711857,4.174073197,-0.001142471,2.027780738
1719597330.637163,5.556897548,4.174525012,-0.00114113,2.027954719
1719597330.638149,5.55668061,4.174975135,-0.001140297,2.0281322
1719597330.639225,5.556466595,4.175424333,-0.001139755,2.028310556
1719597330.640132,5.556254226,4.175873014,-0.001139341,2.028488113
1719597330.641214,5.556042146,4.176321224,-0.001138951,2.028664475
1719597330.642249,5.55582931,4.176768944,-0.001138512,2.028839708
1719597330.643085,5.555615083,4.177216225,-0.001137969,2.029013935
1719597330.644142,5.55539912,4.177663176,-0.001137276,2.029187327
1719597330.645192,5.555181271,4.178109928,-0.001136391,2.029360099
1719597330.646133,5.554961636,4.178556654,-0.001135281,2.029532248
1719597330.647072,5.554740495,4.179003565,-0.001133914,2.029703977
1719597330.648128,5.554518099,4.179450785,-0.001132259,2.029875294
1719597330.649056,5.554297644,4.179900472,-0.001130508,2.03004567
1719597330.650102,5.554073006,4.180352407,-0.001129447,2.03022138
1719597330.651055,5.553843873,4.18080554,-0.001128878,2.03039897
1719597330.652095,5.553611351,4.181259361,-0.001128579,2.030576294
1719597330.653108,5.553377345,4.181713883,-0.001128406,2.030753109
1719597330.654106,5.553143311,4.182169104,-0.001128261,2.030929389
1719597330.655087,5.552910329,4.182625005,-0.001128069,2.031104922
1719597330.656127,5.552678896,4.183081398,-0.001127772,2.031279632
1719597330.657036,5.552449126,4.183538056,-0.001127319,2.03145358
1719597330.658073,5.552218239,4.183992398,-0.001126825,2.031626851
1719597330.659032,5.551993528,4.184445189,-0.001127058,2.031803313
1719597330.660065,5.551773163,4.18489644,-0.001127855,2.03198311
1719597330.661028,5.55155606,4.185346885,-0.00112898,2.032163571
1719597330.662062,5.551340917,4.185796868,-0.001130252,2.032343069
1719597330.663061,5.551126362,4.186246378,-0.001131544,2.032521183
1719597330.664032,5.550911311,4.186695341,-0.001132767,2.032697969
1719597330.665073,5.550695083,4.187143757,-0.001133848,2.032873537
1719597330.666065,5.550477333,4.187591709,-0.001134721,2.033047982
1719597330.667224,5.550257906,4.188039317,-0.001135328,2.03322147
1719597330.668049,5.550036763,4.188486695,-0.001135618,2.033394199
1719597330.669082,5.549814297,4.188934089,-0.001135543,2.033566442
1719597330.670074,5.549590463,4.189381545,-0.001135056,2.033737658
1719597330.671018,5.549368753,4.189831334,-0.001134334,2.033907877
1719597330.672083,5.549142887,4.190283211,-0.001134166,2.0340831
1719597330.673026,5.548912528,4.190736119,-0.001134344,2.034259944
1719597330.674067,5.548678747,4.191189539,-0.001134637,2.03443639
1719597330.675126,5.54844329,4.191643423,-0.001134891,2.034612185
1719597330.676132,5.54820763,4.192097824,-0.001135,2.03478724
1719597330.677049,5.547972881,4.19255277,-0.001134889,2.034961466
1719597330.678091,5.547736726,4.193005683,-0.001134659,2.035135042
1719597330.679087,5.547513279,4.193462864,-0.001135793,2.035311587
1719597330.680221,5.547296039,4.193920999,-0.001137868,2.035491311
1719597330.68114,5.547081959,4.194379235,-0.001140484,2.035671377
1719597330.682141,5.546868837,4.194837073,-0.001143362,2.035849818
1719597330.683056,5.546654933,4.195294005,-0.001146318,2.036026084
1719597330.684211,5.546439127,4.19574967,-0.001149218,2.03620026
1719597330.685128,5.54622092,4.196203923,-0.001151956,2.036372548
1719597330.686151,5.54600027,4.196656801,-0.001154441,2.036543117
1719597330.687067,5.545777419,4.197108454,-0.001156592,2.036712112
1719597330.688162,5.545552759,4.197559089,-0.001158333,2.03687966
1719597330.689228,5.545326733,4.198008935,-0.001159597,2.037045881
1719597330.690096,5.545099777,4.198458214,-0.001160325,2.037210873
1719597330.691128,5.544875693,4.198909352,-0.001160673,2.037374955
